x,y
0.152478771, 0.0746047856
0.156327002, 0.117120465
0.156327002, 0.107899832
0.156327002, 0.0994051195
0.156327002, 0.0915791763
0.156327002, 0.0843693522
0.156327002, 0.0777271415
0.164317277, 0.114743947
0.164317277, 0.105710412
0.164317277, 0.0973880673
0.164317277, 0.0897209221
0.164317277, 0.0826573942
0.164317277, 0.0761499621
0.164317277, 0.0716078571
0.172715956, 0.112415651
0.172715956, 0.103565418
0.172715956, 0.0954119435
0.172715956, 0.0879003742
0.172715956, 0.0809801740
0.172715956, 0.0746047856
0.170576875, 0.0716078571
0.181543914, 0.110134599
0.181543914, 0.101463948
0.181543914, 0.0934759178
0.181543914, 0.0861167674
0.181543914, 0.0793369866
0.181543914, 0.0730909627
0.181543914, 0.0687313174
0.190823090, 0.105710412
0.190823090, 0.0973880673
0.190823090, 0.0897209221
0.190823090, 0.0826573942
0.190823090, 0.0761499621
0.190823090, 0.0701548456
0.195639048, 0.0659703304
0.200576550, 0.103565418
0.200576550, 0.0954119435
0.200576550, 0.0879003742
0.200576550, 0.0809801740
0.200576550, 0.0746047856
0.200576550, 0.0687313174
0.210828534, 0.101463948
0.210828534, 0.0934759178
0.210828534, 0.0861167674
0.210828534, 0.0793369866
0.210828534, 0.0730909627
0.210828534, 0.0673366744
0.210828534, 0.0633202542
0.221604523, 0.0973880673
0.221604523, 0.0897209221
0.221604523, 0.0826573942
0.221604523, 0.0761499621
0.221604523, 0.0701548456
0.221604523, 0.0646317112
0.227197337, 0.0607766335
0.232931301, 0.0973880673
0.232931301, 0.0897209221
0.232931301, 0.0826573942
0.232931301, 0.0761499621
0.232931301, 0.0701548456
0.232931301, 0.0646317112
0.238809978, 0.0614027954
0.244837019, 0.0934759178
0.244837019, 0.0861167674
0.244837019, 0.0793369866
0.244837019, 0.0730909627
0.244837019, 0.0673366744
0.251016171, 0.0620354083
0.251016171, 0.0583351919
0.257351270, 0.0915791763
0.257351270, 0.0843693522
0.257351270, 0.0777271415
0.257351270, 0.0716078571
0.257351270, 0.0659703304
0.263846253, 0.0595434008
0.270505156, 0.0897209221
0.270505156, 0.0826573942
0.270505156, 0.0761499621
0.270505156, 0.0701548456
0.270505156, 0.0646317112
0.270505156, 0.0559918248
0.278486576, 0.0595434008
0.284331371, 0.0861167674
0.284331371, 0.0793369866
0.284331371, 0.0730909627
0.284331371, 0.0673366744
0.291507273, 0.0620354083
0.291507273, 0.0571514991
0.291507273, 0.0537425925
0.298864280, 0.0861167674
0.298864280, 0.0793369866
0.298864280, 0.0730909627
0.298864280, 0.0673366744
0.307682453, 0.0620354083
0.306406961, 0.0559918248
0.306406961, 0.0526520892
0.314140003, 0.0826573942
0.314140003, 0.0761499621
0.314140003, 0.0701548456
0.322068209, 0.0646317112
0.322068209, 0.0595434008
0.322068209, 0.0548556818
0.322068209, 0.0515837135
0.330196507, 0.0809801740
0.330196507, 0.0746047856
0.330196507, 0.0687313174
0.338529945, 0.0620354083
0.338529945, 0.0571514991
0.338529945, 0.0526520892
0.347073701, 0.0793369866
0.347073701, 0.0730909627
0.347073701, 0.0673366744
0.347073701, 0.0495115582
0.357314323, 0.0620354083
0.355833082, 0.0559918248
0.355833082, 0.0515837135
0.364813531, 0.0761499621
0.364813531, 0.0701548456
0.374020627, 0.0646317112
0.374020627, 0.0595434008
0.374020627, 0.0548556818
0.374020627, 0.0505370164
0.374020627, 0.0475226428
0.383460090, 0.0746047856
0.383460090, 0.0687313174
0.393137784, 0.0620354083
0.393137784, 0.0571514991
0.393137784, 0.0526520892
0.393137784, 0.0485069077
0.403059723, 0.0730909627
0.403059723, 0.0673366744
0.403059723, 0.0456136237
0.413232069, 0.0620354083
0.413232069, 0.0571514991
0.413232069, 0.0526520892
0.413232069, 0.0485069077
0.423661143, 0.0716078571
0.423661143, 0.0659703304
0.425424734, 0.0453029943
0.434353424, 0.0595434008
0.434353424, 0.0548556818
0.434353424, 0.0505370164
0.445315555, 0.0701548456
0.445315555, 0.0646317112
0.445315555, 0.0465583499
0.445315555, 0.0437812913
0.458454863, 0.0595434008
0.456554346, 0.0537425925
0.456554346, 0.0495115582
0.468076780, 0.0673366744
0.468076780, 0.0446880671
0.479890014, 0.0620354083
0.479890014, 0.0571514991
0.479890014, 0.0526520892
0.479890014, 0.0485069077
0.479890014, 0.0420225649
0.492001389, 0.0659703304
0.494049463, 0.0446880671
0.504418428, 0.0595434008
0.504418428, 0.0548556818
0.504418428, 0.0505370164
0.517148847, 0.0646317112
0.517148847, 0.0465583499
0.517148847, 0.0428929150
0.517148847, 0.0403344879
0.532407640, 0.0595434008
0.530200553, 0.0537425925
0.530200553, 0.0495115582
0.543581656, 0.0446880671
0.543581656, 0.0411698754
0.557300469, 0.0620354083
0.557300469, 0.0571514991
0.557300469, 0.0526520892
0.557300469, 0.0485069077
0.557300469, 0.0387142222
0.571365514, 0.0446880671
0.571365514, 0.0411698754
0.585785531, 0.0607766335
0.585785531, 0.0559918248
0.585785531, 0.0515837135
0.585785531, 0.0475226428
0.585785531, 0.0391130822
0.600569477, 0.0428929150
0.615726537, 0.0595434008
0.615726537, 0.0548556818
0.615726537, 0.0505370164
0.615726537, 0.0465583499
0.615726537, 0.0395160515
0.615726537, 0.0371590437
0.633893926, 0.0428929150
0.647197906, 0.0571514991
0.647197906, 0.0526520892
0.647197906, 0.0485069077
0.647197906, 0.0379286630
0.663531767, 0.0446880671
0.663531767, 0.0411698754
0.663531767, 0.0356663379
0.680277858, 0.0559918248
0.680277858, 0.0515837135
0.680277858, 0.0475226428
0.683109678, 0.0379286630
0.697446584, 0.0428929150
0.715048611, 0.0548556818
0.715048611, 0.0505370164
0.715048611, 0.0465583499
0.715048611, 0.0395160515
0.715048611, 0.0364050410
0.715048611, 0.0342335952
0.733094874, 0.0428929150
0.751596586, 0.0537425925
0.751596586, 0.0495115582
0.751596586, 0.0456136237
0.754725288, 0.0395160515
0.751596586, 0.0356663379
0.751596586, 0.0335389534
0.790012623, 0.0526520892
0.790012623, 0.0485069077
0.790012623, 0.0446880671
0.790012623, 0.0411698754
0.790012623, 0.0379286630
0.790012623, 0.0349426240
0.790012623, 0.0328584067
0.830392203, 0.0505370164
0.830392203, 0.0465583499
0.830392203, 0.0428929150
0.830392203, 0.0395160515
0.830392203, 0.0364050410
0.830392203, 0.0335389534
0.851349486, 0.0315384606
0.872835686, 0.0495115582
0.872835686, 0.0456136237
0.872835686, 0.0420225649
0.872835686, 0.0387142222
0.872835686, 0.0356663379
0.872835686, 0.0328584067
0.917448566, 0.0485069077
0.917448566, 0.0446880671
0.917448566, 0.0411698754
0.917448566, 0.0379286630
0.917448566, 0.0349426240
0.917448566, 0.0321916692
0.917448566, 0.0302715377
0.964341724, 0.0475226428
0.964341724, 0.0437812913
0.964341724, 0.0403344879
0.964341724, 0.0371590437
0.964341724, 0.0342335952
0.964341724, 0.0315384606
0.964341724, 0.0296572910
