x,y
0.00133823494, 1.71761726
0.00133823494, 1.61516681
0.00137772038, 1.86439708
0.00137200906, 1.41366938
0.00140663557, 1.64861933
0.00144813921, 1.94242574
0.00144213598, 1.75319168
0.00144213598, 1.39925333
0.00144213598, 1.30237435
0.00147853234, 1.61516681
0.00151584726, 2.02372005
0.00151584726, 1.86439708
0.00151584726, 1.71761726
0.00151584726, 1.39925333
0.00151584726, 1.28909324
0.00151584726, 1.19984132
0.00155410393, 1.61516681
0.00159332612, 2.02372005
0.00159332612, 1.86439708
0.00159332612, 1.71761726
0.00159995872, 1.39925333
0.00159332612, 1.26293595
0.00159332612, 1.16350782
0.00163353818, 1.61516681
0.00167476512, 2.02372005
0.00167476512, 1.86439708
0.00167476512, 1.71761726
0.00167476512, 1.45781481
0.00167476512, 1.34304431
0.00167476512, 1.23730943
0.00167476512, 1.13989882
0.00167476512, 1.07190745
0.00171703253, 1.61516681
0.00176769462, 5.64028002
0.00176036667, 2.02372005
0.00176036667, 1.86439708
0.00176036667, 1.71761726
0.00176036667, 1.45781481
0.00176036667, 1.34304431
0.00176036667, 1.23730943
0.00176036667, 1.13989882
0.00176036667, 1.05015713
0.00180479448, 1.61516681
0.00185804605, 5.87633674
0.00185034355, 5.30385511
0.00185034355, 2.33599262
0.00185034355, 2.02372005
0.00185034355, 1.86439708
0.00185034355, 1.71761726
0.00185034355, 1.45781481
0.00185034355, 1.34304431
0.00185034355, 1.23730943
0.00185034355, 1.13989882
0.00185034355, 1.05015713
0.00185034355, 0.977448240
0.00194491937, 6.12227290
0.00194491937, 5.64028002
0.00194491937, 5.19623336
0.00194491937, 2.28859245
0.00194491937, 2.02372005
0.00194491937, 1.86439708
0.00194491937, 1.71761726
0.00194491937, 1.45781481
0.00194491937, 1.34304431
0.00194491937, 1.23730943
0.00194491937, 1.13989882
0.00194491937, 1.05015713
0.00194491937, 0.967480603
0.00199400488, 0.909773438
0.00204432921, 6.37850196
0.00204432921, 5.87633674
0.00204432921, 5.41370586
0.00204432921, 4.98749689
0.00204432921, 2.28859245
0.00204432921, 2.02372005
0.00204432921, 1.86439708
0.00204432921, 1.71761726
0.00204432921, 1.45781481
0.00204432921, 1.34304431
0.00204432921, 1.23730943
0.00204432921, 1.13989882
0.00204432921, 1.05015713
0.00204432921, 0.967480603
0.00209592361, 10.0134745
0.00209592361, 9.41620232
0.00209592361, 2.64173648
0.00209592361, 0.891313015
0.00215776512, 6.37850196
0.00214882014, 5.75709863
0.00214882014, 5.30385511
0.00214882014, 4.93663633
0.00214882014, 2.38437451
0.00214882014, 2.24215409
0.00214882014, 2.02372005
0.00214882014, 1.86439708
0.00214882014, 1.71761726
0.00215776512, 1.45781481
0.00214882014, 1.31579229
0.00214882014, 1.21220290
0.00214882014, 1.11676887
0.00214882014, 1.02884815
0.00214882014, 0.947849231
0.00221222239, 10.4325579
0.00220305166, 9.41620232
0.00217576694, 9.03794662
0.00220305166, 2.69645079
0.00220305166, 0.855508322
0.00225865187, 44.2642012
0.00226805405, 35.6920163
0.00225865187, 15.0884590
0.00225865187, 13.9005783
0.00225865187, 6.64545471
0.00225865187, 6.12227290
0.00225865187, 5.64028002
0.00225865187, 5.19623336
0.00225865187, 4.78714551
0.00225865187, 2.38437451
0.00225865187, 2.24215409
0.00225865187, 2.02372005
0.00225865187, 1.86439708
0.00225865187, 1.73531331
0.00225865187, 1.51882721
0.00225865187, 1.39925333
0.00225865187, 1.28909324
0.00225865187, 1.18760581
0.00225865187, 1.09410825
0.00225865187, 1.00797155
0.00225865187, 0.928616203
0.00231565530, 91.6451099
0.00231565530, 84.4300949
0.00231565530, 77.7831020
0.00231565530, 71.6594121
0.00231565530, 66.0178265
0.00231565530, 60.8203904
